"FMID","Market_Name","Address_Street_Number","Address_City","Address_State","Address_Zip","Latitude","Longitude","Spring_Day_A","Spring_Freq_A","Spring_Day_B","Spring_Freq_B","Summer_Day_A","Summer_Freq_A","Summer_Day_B","Summer_Freq_B","Fall_Day_A","Fall_Freq_A","Fall_Day_B","Fall_Freq_B","Accepts_CreditCards","Items","UpdateTime"
"1000705351","Bloomingdale Market","820 Franklin Avenue","Bloomingdale","IL","60108","41.939788","-88.080134","FRIDAY","EVERY OTHER WEEK","","","WEDNESDAY","WEEKLY","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2013/7/15"
"1000022515","Olive Street Market","2289 Olive Street","Warner Robins","GA","31088","32.6117","-83.628001","Sunday","weekly","","","Saturday","weekly","Friday","weekly","Sunday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2012 Feb 09"
"1000800395","5th AVE Farmers Market","4213 5th AVE","Chipley","FL","32428","30.769793","-85.539961","Saturday","weekly","","","Saturday","weekly","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2013 Jun 18"
"1000663950","New Jersey Home Grown Market","6589 Cambridge Court","Berlin","NJ","8009","39.789127","-74.93105","","","","","FRIDAY","WEEKLY","SATURDAY","WEEKLY","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2016/1/17"
"1000409595","Buckingham Drive Farmers Market","448 Buckingham Drive","Hiram","GA","30141","33.860562","-84.768962","Sunday","first of month","","","Friday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2016/10/23"
"1000553430","River Street Market","31237 River Street","Henrico","VA","23294","37.549401","-77.458419","FRIDAY","WEEKLY","","","SUNDAY","EVERY OTHER WEEK","WEDNESDAY","EVERY OTHER WEEK","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2015/4/14"
"1000502703","Akron Farmers Market","6388 Myrtle Avenue","Akron","OH","44321","41.079665","-81.518332","Sunday","first of month","","","Saturday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015/1/12"
"1000749772","Illinois Home Grown Farmers Market","8098 Riverside Drive","Mchenry","IL","60051","42.340493","-88.290317","Sunday","weekly","","","Sunday","weekly","","","Saturday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:N","2014/2/19"
"1000190473","Walton Market","67360 Penn Street","Walton","WV","25286","38.599412","-81.399909","SATURDAY","WEEKLY","","","SATURDAY","WEEKLY","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2012/3/27"
"1000194264","Georgia Home Grown Farmers Market","1136 Walnut Street","Savannah","GA","31406","32.080164","-81.100797","Saturday","weekly","","","Saturday","weekly","Wednesday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:N","2017/2/1"
"1000554551","Sevierville Farmers Market","641 3rd Avenue","Sevierville","TN","37876","35.890642","-83.569472","Saturday","first of month","","","Wednesday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015 Feb 10"
"1000691800","Fairview Avenue Farmers Market","93499 Fairview Avenue","Elkton","MD","21921","39.601122","-75.820204","Sunday","weekly","","","Saturday","weekly","Sunday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2013/5/26"
"1000627930","TSR Farmers Market","63266 William ST","Matthews","NC","28104","35.120536","-80.712092","SATURDAY","WEEKLY","","","SATURDAY","FIRST OF MONTH","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2012/12/14"
"1000226023","Oak Lane Farmers Market","2862 Oak Lane","Forest Hills","NY","11375","40.719865","-73.840626","","","","","Saturday","weekly","Friday","weekly","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2017/3/18"
"1000538637","New Jersey Home Grown Farmers Market","6925 Ridge RD","Jersey City","NJ","7306","40.709314","-74.061116","","","","","SUNDAY","WEEKLY","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2014/7/8"
"1000081567","Ohio Home Grown Farmers Market","9341 Willow Street","Cleveland","OH","44102","41.468385","-81.671475","Friday","weekly","","","Sunday","weekly","Saturday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2013/4/9"
"1000704600","Hagerstown Farmers Market","8387 Riverside Drive","Hagerstown","MD","21742","39.628803","-77.710549","Sunday","weekly","","","Sunday","weekly","Saturday","weekly","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:Y","2017/6/27"
"1000889786","Garden ST Farmers Market","9676 Garden ST","Germantown","OH","45327","39.630629","-84.360236","Wednesday","weekly","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:N","2013/12/27"
"1000328556","Texas Home Grown Farmers Market","43884 Chestnut Street","Cedar Creek","TX","78612","30.079768","-97.500436","Friday","first of month","","","Saturday","every other week","Sunday","every other week","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2017 Feb 09"
"1000625077","Buckingham DR Market","45033 Buckingham DR","Upper Marlboro","MD","20774","38.80947","-76.75007","Friday","every other week","","","Friday","weekly","Saturday","weekly","Sunday","every other week","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2014 Feb 12"
"1000432833","Canterbury Court Farmers Market","1056 Canterbury Court","Hammonton","NJ","8037","39.649028","-74.771638","Sunday","weekly","","","Friday","weekly","Saturday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:N|crafts:N","2014 Jun 20"
"1000138925","Jefferson Avenue Market","8575 Jefferson Avenue","West Liberty","OH","43357","40.249126","-83.749373","Saturday","weekly","","","Saturday","first of month","","","Sunday","weekly","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2013/12/9"
"1000476561","Michigan Home Grown Market","334 Columbia Street","Clinton Township","MI","48038","42.580739","-82.911053","Saturday","weekly","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:Y","2014/4/8"
"1000244297","Michigan Home Grown Market","218 Charles Street","Lansing","MI","48917","42.698091","-84.550142","","","","","THURSDAY","EVERY OTHER WEEK","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015/11/5"
"1000335308","7th AVE Farmers Market","8085 7th AVE","England","AR","72046","34.540573","-91.960516","","","","","Saturday","weekly","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2013/11/9"
"1000433776","Winding Way Market","4852 Winding Way","Soperton","GA","30457","32.368731","-82.590065","SUNDAY","EVERY OTHER WEEK","","","WEDNESDAY","WEEKLY","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2014/2/16"
"1000531352","Mill RD Farmers Market","8634 Mill RD","Reisterstown","MD","21136","39.448916","-76.808178","","","","","Wednesday","first of month","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2012/5/11"
"1000915046","5th Street West Farmers Market","4731 5th Street West","Everett","MA","2149","42.400236","-71.048595","Sunday","every other week","","","Saturday","weekly","Thursday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2013/7/15"
"1000714721","Wall ST Farmers Market","8310 Wall ST","Indianapolis","IN","46224","39.769974","-86.138308","SUNDAY","EVERY OTHER WEEK","","","FRIDAY","WEEKLY","SATURDAY","EVERY OTHER WEEK","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2017/9/10"
"1000523384","Valley Road Farmers Market","6417 Valley Road","Branson","MO","65616","36.638232","-93.240075","Saturday","weekly","","","Sunday","weekly","Friday","first of month","Sunday","weekly","","","true","$ wine_alcohol:Y|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:Y","2012 Jun 20"
"1000795739","Main Street East Farmers Market","1331 Main Street East","Akron","OH","44312","41.078589","-81.518583","Saturday","every other week","","","Sunday","weekly","Saturday","weekly","Sunday","weekly","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2017 Apr 04"
"1000095105","LQY Market","8864 Park Place","Atlanta","GA","30318","33.779197","-84.439726","","","","","Sunday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:Y","2014/6/15"
"1000888753","Ohio Home Grown Farmers Market","9335 2nd Street West","Adena","OH","43901","40.210419","-80.87053","","","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016/2/2"
"1000985353","Elizabeth Street Farmers Market","3840 Elizabeth Street","Weslaco","TX","78596","26.159141","-97.979127","","","","","SATURDAY","WEEKLY","","","SATURDAY","FIRST OF MONTH","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2015 Oct 06"
"1000304846","Main Street South Farmers Market","9313 Main Street South","Elmhurst","IL","60126","41.890557","-87.941221","Wednesday","weekly","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2015/5/28"
"1000163550","Creek RD Market","8633 Creek RD","Rye","NY","10580","40.981488","-73.688935","Saturday","weekly","Sunday","weekly","Saturday","weekly","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2017 Jun 20"
"1000071490","Division Street Farmers Market","9285 Division Street","Birmingham","AL","35209","33.520751","-86.789215","","","","","SATURDAY","EVERY OTHER WEEK","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:Y|crafts:Y","2012 Aug 24"
"1000532475","Maple Lane Farmers Market","9040 Maple Lane","Montgomery","IL","60538","41.720489","-88.339366","","","","","","","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2014 Mar 23"
"1000497487","Franklin Avenue Farmers Market","9883 Franklin Avenue","Wallingford","CT","6492","41.43929","-72.809632","Saturday","weekly","Sunday","weekly","Sunday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2017/10/30"
"1000363582","QBR Farmers Market","8642 Jackson ST","Killeen","TX","76549","31.090068","-97.710297","Saturday","weekly","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015 Sep 22"
"1000360203","Mill Road Market","51045 Mill Road","Virginia Beach","VA","23457","36.730351","-76.041277","WEDNESDAY","WEEKLY","","","SATURDAY","EVERY OTHER WEEK","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2017/11/12"
"1000098418","Grant Avenue Farmers Market","5048 Grant Avenue","Loreauville","LA","70552","30.050636","-91.731014","","","","","Sunday","weekly","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2013 May 01"
"1000434601","Cedar Lane Farmers Market","6757 Cedar Lane","Clarkson","NE","68629","41.719392","-97.119848","","","","","Sunday","every other week","Wednesday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2012 Nov 16"
"1000517058","Montpelier Farmers Market","812 Charles Street","Montpelier","VT","5602","44.260067","-72.57028","","","","","Friday","every other week","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:N","2016 Oct 26"
"1000930991","Connecticut Home Grown Farmers Market","802 Woodland Avenue","East Haven","CT","6512","41.291207","-72.860188","Sunday","weekly","","","Friday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:Y|crafts:N","2013/5/23"
"1000628953","Lilac Lane Farmers Market","6983 Lilac Lane","Tipton","IN","46072","40.280327","-86.04022","","","","","THURSDAY","WEEKLY","","","THURSDAY","WEEKLY","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2016 Jan 08"
"1000466987","Henry ST Farmers Market","8414 Henry ST","Topeka","KS","66606","39.028533","-95.691073","SATURDAY","WEEKLY","","","","","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2012 Feb 12"
"1000546334","Canterbury Court Farmers Market","44682 Canterbury Court","Chicago","IL","60630","41.82969","-87.68048","SATURDAY","WEEKLY","","","","","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:N|plants_flowers:N|crafts:N","2012 Nov 06"
"1000255599","Highland DR Farmers Market","7258 Highland DR","Omaha","NE","68142","41.261362","-96.00976","SATURDAY","WEEKLY","","","TUESDAY","EVERY OTHER WEEK","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2017/12/31"
"1000897313","Prospect Avenue Farmers Market","8787 Prospect Avenue","Austin","TX","78748","30.258475","-97.739818","Sunday","every other week","","","Saturday","first of month","","","Saturday","every other week","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2017 Sep 16"
"1000304965","Jackson Market","2803 Delaware Avenue","Jackson","MS","39211","32.319614","-90.198854","Monday","weekly","","","Saturday","every other week","","","","","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2017/6/23"
"1000856894","Newport News Farmers Market","7030 12th Street East","Newport News","VA","23605","37.070111","-76.510624","Saturday","weekly","","","Sunday","every other week","","","Saturday","weekly","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:N|crafts:Y","2017/12/6"
"1000440660","Aspen Court Farmers Market","6420 Aspen Court","Huntington","WV","25703","38.408998","-82.429036","","","","","SATURDAY","EVERY OTHER WEEK","","","FRIDAY","EVERY OTHER WEEK","","","false","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:Y","2013/9/9"
"1000488472","Brookside DR Market","77268 Brookside DR","Cartersville","GA","30121","34.156707","-84.800748","Sunday","weekly","Friday","every other week","Sunday","weekly","Friday","weekly","Sunday","first of month","","","true","$ wine_alcohol:Y|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2012/5/15"
"1000388661","Virginia Home Grown Market","5304 6th Avenue","Chesapeake","VA","23321","36.668531","-76.299749","MONDAY","WEEKLY","","","SATURDAY","WEEKLY","","","SUNDAY","EVERY OTHER WEEK","","","false","$ wine_alcohol:N|meat_eggs_seafood:Y|prepared_food:Y|plants_flowers:Y|crafts:Y","2012 Sep 19"
"1000329867","River ST Farmers Market","2275 River ST","Zionsville","IN","46077","39.951133","-86.269093","Saturday","weekly","","","Saturday","weekly","Wednesday","weekly","Sunday","weekly","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2016/12/10"
"1000159451","Pennsylvania Home Grown Farmers Market","714 Brookside DR","Matamoras","PA","18336","41.348977","-74.699514","Sunday","every other week","","","Saturday","weekly","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2013 Apr 16"
"1000871178","Academy Street Farmers Market","4510 Academy Street","Bronx","NY","10457","40.83955","-73.871669","Sunday","every other week","","","Saturday","weekly","Friday","weekly","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2013/5/15"
"1000850012","4th Street North Farmers Market","8095 4th Street North","Hollywood","FL","33027","26.020211","-80.161562","","","","","Saturday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:N","2015/11/28"
"1000197145","Indiana Home Grown Farmers Market","51691 York Road","Portage","IN","46368","41.578635","-87.179685","","","","","Saturday","every other week","","","","","","","true","$ wine_alcohol:N|meat_eggs_seafood:N|prepared_food:N|plants_flowers:N|crafts:N","2012/1/20"
"1000111398","College Street Farmers Market","8587 College Street","Horseheads","NY","14845","42.160589","-76.820334","Friday","every other week","","","Friday","every other week","","","","","","","true","$ wine_alcohol:Y|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:N|crafts:Y","2016/5/30"
"1000453220","Alabama Home Grown Market","199 Academy ST","Mobile","AL","36617","30.680183","-88.039939","Saturday","every other week","","","Saturday","every other week","","","","","","","true","$ wine_alcohol:Y|meat_eggs_seafood:N|prepared_food:Y|plants_flowers:Y|crafts:N","2012 Apr 22"
